Time(sec),Latitude(°),Longitude(°),Altitude(km),ECR X Position(km),ECR Y Position(km),ECR Z Position(km),ECR X Velocity(m/s),ECR Y Velocity(m/s),ECR Z Velocity(m/s),ECR X Acceleration(m/s²),ECR Y Acceleration(m/s²),ECR Z Acceleration(m/s²)
681.100,31.575022,37.740989,434.634,4593.809,3555.752,3547.957,-108.407,-2456.342,-1343.607,-6.137,-4.457,-4.494
681.200,31.574759,37.739139,434.428,4593.798,3555.506,3547.823,-109.021,-2456.788,-1344.057,-6.137,-4.457,-4.495
681.300,31.574495,37.737288,434.222,4593.787,3555.260,3547.688,-109.634,-2457.234,-1344.506,-6.138,-4.457,-4.495
681.400,31.574231,37.735438,434.016,4593.776,3555.014,3547.554,-110.248,-2457.679,-1344.955,-6.138,-4.457,-4.495
681.500,31.573967,37.733587,433.810,4593.765,3554.769,3547.419,-110.862,-2458.125,-1345.405,-6.139,-4.457,-4.495
681.600,31.573703,37.731736,433.604,4593.754,3554.523,3547.285,-111.476,-2458.571,-1345.855,-6.139,-4.457,-4.496
681.700,31.573439,37.729886,433.398,4593.743,3554.277,3547.150,-112.090,-2459.016,-1346.304,-6.140,-4.457,-4.496
681.800,31.573175,37.728035,433.191,4593.732,3554.031,3547.016,-112.704,-2459.462,-1346.754,-6.141,-4.457,-4.496
681.900,31.572911,37.726184,432.985,4593.720,3553.785,3546.881,-113.318,-2459.908,-1347.203,-6.141,-4.457,-4.496
682.000,31.572647,37.724333,432.779,4593.709,3553.539,3546.746,-113.932,-2460.353,-1347.653,-6.142,-4.457,-4.497
682.100,31.572383,37.722482,432.572,4593.698,3553.293,3546.611,-114.546,-2460.799,-1348.103,-6.142,-4.457,-4.497
682.200,31.572118,37.720630,432.365,4593.686,3553.047,3546.477,-115.161,-2461.245,-1348.552,-6.143,-4.457,-4.497
682.300,31.571854,37.718779,432.159,4593.674,3552.801,3546.342,-115.775,-2461.690,-1349.002,-6.143,-4.457,-4.497
682.400,31.571590,37.716928,431.952,4593.663,3552.555,3546.207,-116.389,-2462.136,-1349.452,-6.144,-4.457,-4.498
682.500,31.571326,37.715076,431.745,4593.651,3552.308,3546.072,-117.004,-2462.582,-1349.902,-6.145,-4.457,-4.498
682.600,31.571062,37.713225,431.538,4593.639,3552.062,3545.937,-117.618,-2463.028,-1350.351,-6.145,-4.457,-4.498
682.700,31.570797,37.711373,431.331,4593.628,3551.816,3545.802,-118.233,-2463.473,-1350.801,-6.146,-4.457,-4.498
682.800,31.570533,37.709521,431.124,4593.616,3551.569,3545.667,-118.847,-2463.919,-1351.251,-6.146,-4.457,-4.498
682.900,31.570268,37.707670,430.917,4593.604,3551.323,3545.531,-119.462,-2464.365,-1351.701,-6.147,-4.457,-4.499
683.000,31.570004,37.705818,430.709,4593.592,3551.076,3545.396,-120.077,-2464.810,-1352.151,-6.148,-4.457,-4.499
683.100,31.569740,37.703966,430.502,4593.580,3550.830,3545.261,-120.692,-2465.256,-1352.601,-6.148,-4.457,-4.499
683.200,31.569475,37.702114,430.295,4593.568,3550.583,3545.126,-121.306,-2465.702,-1353.051,-6.149,-4.457,-4.499
683.300,31.569211,37.700262,430.087,4593.556,3550.337,3544.990,-121.921,-2466.147,-1353.501,-6.149,-4.457,-4.500
683.400,31.568946,37.698410,429.879,4593.543,3550.090,3544.855,-122.536,-2466.593,-1353.951,-6.150,-4.457,-4.500
683.500,31.568682,37.696557,429.672,4593.531,3549.843,3544.720,-123.151,-2467.039,-1354.401,-6.150,-4.457,-4.500
683.600,31.568417,37.694705,429.464,4593.519,3549.597,3544.584,-123.766,-2467.484,-1354.851,-6.151,-4.457,-4.500
683.700,31.568152,37.692853,429.256,4593.506,3549.350,3544.449,-124.381,-2467.930,-1355.301,-6.152,-4.457,-4.501
683.800,31.567888,37.691000,429.048,4593.494,3549.103,3544.313,-124.997,-2468.376,-1355.751,-6.152,-4.457,-4.501
683.900,31.567623,37.689148,428.840,4593.481,3548.856,3544.178,-125.612,-2468.822,-1356.201,-6.153,-4.457,-4.501
684.000,31.567358,37.687295,428.632,4593.469,3548.609,3544.042,-126.227,-2469.267,-1356.651,-6.153,-4.457,-4.501
684.100,31.567094,37.685442,428.424,4593.456,3548.362,3543.906,-126.843,-2469.713,-1357.101,-6.154,-4.457,-4.502
684.200,31.566829,37.683590,428.216,4593.443,3548.115,3543.770,-127.458,-2470.159,-1357.551,-6.155,-4.457,-4.502
684.300,31.566564,37.681737,428.007,4593.431,3547.868,3543.635,-128.073,-2470.604,-1358.001,-6.155,-4.457,-4.502
684.400,31.566299,37.679884,427.799,4593.418,3547.621,3543.499,-128.689,-2471.050,-1358.452,-6.156,-4.457,-4.502
684.500,31.566034,37.678031,427.590,4593.405,3547.374,3543.363,-129.305,-2471.496,-1358.902,-6.156,-4.457,-4.503
684.600,31.565769,37.676178,427.382,4593.392,3547.127,3543.227,-129.920,-2471.941,-1359.352,-6.157,-4.457,-4.503
684.700,31.565504,37.674324,427.173,4593.379,3546.880,3543.091,-130.536,-2472.387,-1359.802,-6.157,-4.457,-4.503
684.800,31.565239,37.672471,426.964,4593.366,3546.633,3542.955,-131.152,-2472.833,-1360.253,-6.158,-4.457,-4.503
684.900,31.564974,37.670618,426.755,4593.353,3546.385,3542.819,-131.768,-2473.279,-1360.703,-6.159,-4.457,-4.504
685.000,31.564709,37.668764,426.546,4593.339,3546.138,3542.683,-132.383,-2473.724,-1361.154,-6.159,-4.457,-4.504
685.100,31.564444,37.666911,426.337,4593.326,3545.891,3542.547,-132.999,-2474.170,-1361.604,-6.160,-4.457,-4.504
685.200,31.564179,37.665057,426.128,4593.313,3545.643,3542.411,-133.615,-2474.616,-1362.054,-6.160,-4.457,-4.504
685.300,31.563914,37.663204,425.919,4593.299,3545.396,3542.274,-134.231,-2475.062,-1362.505,-6.161,-4.457,-4.505
685.400,31.563649,37.661350,425.710,4593.286,3545.148,3542.138,-134.848,-2475.507,-1362.955,-6.162,-4.457,-4.505
685.500,31.563384,37.659496,425.500,4593.273,3544.900,3542.002,-135.464,-2475.953,-1363.406,-6.162,-4.457,-4.505
685.600,31.563119,37.657642,425.291,4593.259,3544.653,3541.865,-136.080,-2476.399,-1363.856,-6.163,-4.457,-4.505
685.700,31.562853,37.655788,425.081,4593.245,3544.405,3541.729,-136.696,-2476.844,-1364.307,-6.163,-4.457,-4.505
685.800,31.562588,37.653934,424.872,4593.232,3544.157,3541.593,-137.313,-2477.290,-1364.757,-6.164,-4.457,-4.506
685.900,31.562323,37.652080,424.662,4593.218,3543.910,3541.456,-137.929,-2477.736,-1365.208,-6.164,-4.457,-4.506
686.000,31.562057,37.650226,424.452,4593.204,3543.662,3541.320,-138.546,-2478.182,-1365.659,-6.165,-4.457,-4.506
686.100,31.561792,37.648371,424.243,4593.190,3543.414,3541.183,-139.162,-2478.627,-1366.109,-6.166,-4.457,-4.506
686.200,31.561527,37.646517,424.033,4593.176,3543.166,3541.046,-139.779,-2479.073,-1366.560,-6.166,-4.457,-4.507
686.300,31.561261,37.644663,423.823,4593.162,3542.918,3540.910,-140.395,-2479.519,-1367.011,-6.167,-4.457,-4.507
686.400,31.560996,37.642808,423.612,4593.148,3542.670,3540.773,-141.012,-2479.965,-1367.461,-6.167,-4.457,-4.507
686.500,31.560730,37.640953,423.402,4593.134,3542.422,3540.636,-141.629,-2480.410,-1367.912,-6.168,-4.457,-4.507
686.600,31.560465,37.639099,423.192,4593.120,3542.174,3540.499,-142.246,-2480.856,-1368.363,-6.169,-4.457,-4.508
686.700,31.560199,37.637244,422.982,4593.106,3541.926,3540.363,-142.862,-2481.302,-1368.813,-6.169,-4.457,-4.508
686.800,31.559934,37.635389,422.771,4593.091,3541.678,3540.226,-143.479,-2481.747,-1369.264,-6.170,-4.457,-4.508
686.900,31.559668,37.633534,422.561,4593.077,3541.430,3540.089,-144.096,-2482.193,-1369.715,-6.170,-4.457,-4.508
687.000,31.559402,37.631679,422.350,4593.062,3541.182,3539.952,-144.713,-2482.639,-1370.166,-6.171,-4.457,-4.509
687.100,31.559137,37.629824,422.139,4593.048,3540.933,3539.815,-145.331,-2483.085,-1370.617,-6.172,-4.457,-4.509
687.200,31.558871,37.627969,421.929,4593.033,3540.685,3539.678,-145.948,-2483.530,-1371.068,-6.172,-4.457,-4.509
687.300,31.558605,37.626113,421.718,4593.019,3540.437,3539.540,-146.565,-2483.976,-1371.519,-6.173,-4.457,-4.509
687.400,31.558339,37.624258,421.507,4593.004,3540.188,3539.403,-147.182,-2484.422,-1371.970,-6.173,-4.457,-4.510
687.500,31.558074,37.622403,421.296,4592.989,3539.940,3539.266,-147.800,-2484.868,-1372.421,-6.174,-4.457,-4.510
687.600,31.557808,37.620547,421.085,4592.974,3539.691,3539.129,-148.417,-2485.313,-1372.872,-6.174,-4.458,-4.510
687.700,31.557542,37.618691,420.874,4592.960,3539.443,3538.991,-149.035,-2485.759,-1373.323,-6.175,-4.458,-4.510
687.800,31.557276,37.616836,420.662,4592.945,3539.194,3538.854,-149.652,-2486.205,-1373.774,-6.176,-4.458,-4.511
687.900,31.557010,37.614980,420.451,4592.930,3538.945,3538.717,-150.270,-2486.651,-1374.225,-6.176,-4.458,-4.511
688.000,31.556744,37.613124,420.240,4592.915,3538.697,3538.579,-150.887,-2487.096,-1374.676,-6.177,-4.458,-4.511
688.100,31.556478,37.611268,420.028,4592.899,3538.448,3538.442,-151.505,-2487.542,-1375.127,-6.177,-4.458,-4.511
688.200,31.556212,37.609412,419.816,4592.884,3538.199,3538.304,-152.123,-2487.988,-1375.578,-6.178,-4.458,-4.512
688.300,31.555946,37.607556,419.605,4592.869,3537.950,3538.167,-152.741,-2488.434,-1376.029,-6.179,-4.458,-4.512
688.400,31.555680,37.605700,419.393,4592.854,3537.701,3538.029,-153.359,-2488.879,-1376.481,-6.179,-4.458,-4.512
688.500,31.555414,37.603844,419.181,4592.838,3537.453,3537.891,-153.976,-2489.325,-1376.932,-6.180,-4.458,-4.512
688.600,31.555147,37.601987,418.969,4592.823,3537.204,3537.754,-154.595,-2489.771,-1377.383,-6.180,-4.458,-4.513
688.700,31.554881,37.600131,418.757,4592.807,3536.955,3537.616,-155.213,-2490.217,-1377.834,-6.181,-4.458,-4.513
688.800,31.554615,37.598274,418.545,4592.792,3536.706,3537.478,-155.831,-2490.663,-1378.286,-6.182,-4.458,-4.513
688.900,31.554349,37.596418,418.333,4592.776,3536.456,3537.340,-156.449,-2491.108,-1378.737,-6.182,-4.458,-4.513
689.000,31.554083,37.594561,418.121,4592.761,3536.207,3537.202,-157.067,-2491.554,-1379.188,-6.183,-4.458,-4.514
689.100,31.553816,37.592704,417.908,4592.745,3535.958,3537.064,-157.685,-2492.000,-1379.640,-6.183,-4.458,-4.514
689.200,31.553550,37.590848,417.696,4592.729,3535.709,3536.926,-158.304,-2492.446,-1380.091,-6.184,-4.458,-4.514
689.300,31.553283,37.588991,417.483,4592.713,3535.460,3536.788,-158.922,-2492.891,-1380.542,-6.185,-4.458,-4.514
689.400,31.553017,37.587134,417.271,4592.697,3535.210,3536.650,-159.541,-2493.337,-1380.994,-6.185,-4.458,-4.515
689.500,31.552751,37.585277,417.058,4592.681,3534.961,3536.512,-160.159,-2493.783,-1381.445,-6.186,-4.458,-4.515
689.600,31.552484,37.583420,416.845,4592.665,3534.712,3536.374,-160.778,-2494.229,-1381.897,-6.186,-4.458,-4.515
689.700,31.552218,37.581562,416.632,4592.649,3534.462,3536.236,-161.396,-2494.675,-1382.348,-6.187,-4.458,-4.515
689.800,31.551951,37.579705,416.419,4592.633,3534.213,3536.098,-162.015,-2495.120,-1382.800,-6.187,-4.458,-4.516
689.900,31.551684,37.577848,416.206,4592.617,3533.963,3535.959,-162.634,-2495.566,-1383.252,-6.188,-4.458,-4.516
690.000,31.551418,37.575990,415.993,4592.600,3533.714,3535.821,-163.253,-2496.012,-1383.703,-6.189,-4.458,-4.516
690.100,31.551151,37.574133,415.780,4592.584,3533.464,3535.682,-163.872,-2496.458,-1384.155,-6.189,-4.458,-4.516
690.200,31.550885,37.572275,415.567,4592.568,3533.214,3535.544,-164.491,-2496.903,-1384.606,-6.190,-4.458,-4.517
690.300,31.550618,37.570417,415.354,4592.551,3532.965,3535.406,-165.110,-2497.349,-1385.058,-6.190,-4.458,-4.517
690.400,31.550351,37.568559,415.140,4592.535,3532.715,3535.267,-165.729,-2497.795,-1385.510,-6.191,-4.458,-4.517
690.500,31.550084,37.566701,414.927,4592.518,3532.465,3535.128,-166.348,-2498.241,-1385.961,-6.192,-4.458,-4.517
690.600,31.549818,37.564844,414.713,4592.501,3532.215,3534.990,-166.967,-2498.687,-1386.413,-6.192,-4.458,-4.518
690.700,31.549551,37.562985,414.499,4592.485,3531.965,3534.851,-167.586,-2499.132,-1386.865,-6.193,-4.458,-4.518
690.800,31.549284,37.561127,414.286,4592.468,3531.715,3534.712,-168.206,-2499.578,-1387.317,-6.193,-4.458,-4.518
690.900,31.549017,37.559269,414.072,4592.451,3531.465,3534.574,-168.825,-2500.024,-1387.769,-6.194,-4.458,-4.518
691.000,31.548750,37.557411,413.858,4592.434,3531.215,3534.435,-169.444,-2500.470,-1388.220,-6.195,-4.458,-4.519
691.100,31.548483,37.555552,413.644,4592.417,3530.965,3534.296,-170.064,-2500.916,-1388.672,-6.195,-4.458,-4.519
691.200,31.548216,37.553694,413.430,4592.400,3530.715,3534.157,-170.684,-2501.361,-1389.124,-6.196,-4.458,-4.519
691.300,31.547949,37.551835,413.216,4592.383,3530.465,3534.018,-171.303,-2501.807,-1389.576,-6.196,-4.458,-4.519
691.400,31.547682,37.549977,413.001,4592.366,3530.215,3533.879,-171.923,-2502.253,-1390.028,-6.197,-4.458,-4.520
691.500,31.547415,37.548118,412.787,4592.349,3529.965,3533.740,-172.543,-2502.699,-1390.480,-6.198,-4.458,-4.520
691.600,31.547148,37.546259,412.572,4592.331,3529.714,3533.601,-173.162,-2503.145,-1390.932,-6.198,-4.458,-4.520
691.700,31.546881,37.544400,412.358,4592.314,3529.464,3533.462,-173.782,-2503.591,-1391.384,-6.199,-4.458,-4.520
691.800,31.546613,37.542541,412.143,4592.297,3529.214,3533.323,-174.402,-2504.036,-1391.836,-6.199,-4.458,-4.521
691.900,31.546346,37.540682,411.929,4592.279,3528.963,3533.184,-175.022,-2504.482,-1392.288,-6.200,-4.458,-4.521
692.000,31.546079,37.538823,411.714,4592.262,3528.713,3533.044,-175.642,-2504.928,-1392.740,-6.201,-4.458,-4.521
692.100,31.545812,37.536964,411.499,4592.244,3528.462,3532.905,-176.262,-2505.374,-1393.192,-6.201,-4.458,-4.521
692.200,31.545544,37.535105,411.284,4592.226,3528.212,3532.766,-176.882,-2505.820,-1393.645,-6.202,-4.458,-4.522
692.300,31.545277,37.533245,411.069,4592.209,3527.961,3532.626,-177.503,-2506.265,-1394.097,-6.202,-4.458,-4.522
692.400,31.545010,37.531386,410.854,4592.191,3527.710,3532.487,-178.123,-2506.711,-1394.549,-6.203,-4.458,-4.522
692.500,31.544742,37.529526,410.639,4592.173,3527.460,3532.347,-178.743,-2507.157,-1395.001,-6.204,-4.458,-4.522
692.600,31.544475,37.527667,410.424,4592.155,3527.209,3532.208,-179.364,-2507.603,-1395.453,-6.204,-4.458,-4.523
692.700,31.544207,37.525807,410.208,4592.137,3526.958,3532.068,-179.984,-2508.049,-1395.906,-6.205,-4.458,-4.523
692.800,31.543940,37.523947,409.993,4592.119,3526.707,3531.929,-180.605,-2508.495,-1396.358,-6.205,-4.458,-4.523
692.900,31.543672,37.522087,409.777,4592.101,3526.456,3531.789,-181.225,-2508.941,-1396.810,-6.206,-4.458,-4.523
693.000,31.543405,37.520227,409.562,4592.083,3526.205,3531.649,-181.846,-2509.386,-1397.263,-6.207,-4.458,-4.524
693.100,31.543137,37.518367,409.346,4592.065,3525.954,3531.510,-182.466,-2509.832,-1397.715,-6.207,-4.458,-4.524
693.200,31.542869,37.516507,409.130,4592.046,3525.703,3531.370,-183.087,-2510.278,-1398.167,-6.208,-4.458,-4.524
693.300,31.542602,37.514647,408.914,4592.028,3525.452,3531.230,-183.708,-2510.724,-1398.620,-6.208,-4.458,-4.524
693.400,31.542334,37.512787,408.698,4592.010,3525.201,3531.090,-184.329,-2511.170,-1399.072,-6.209,-4.459,-4.525
693.500,31.542066,37.510926,408.482,4591.991,3524.950,3530.950,-184.950,-2511.616,-1399.525,-6.210,-4.459,-4.525
693.600,31.541799,37.509066,408.266,4591.973,3524.699,3530.810,-185.571,-2512.061,-1399.977,-6.210,-4.459,-4.525
693.700,31.541531,37.507205,408.050,4591.954,3524.448,3530.670,-186.192,-2512.507,-1400.430,-6.211,-4.459,-4.525
693.800,31.541263,37.505345,407.834,4591.935,3524.197,3530.530,-186.813,-2512.953,-1400.882,-6.211,-4.459,-4.526
693.900,31.540995,37.503484,407.618,4591.917,3523.945,3530.390,-187.434,-2513.399,-1401.335,-6.212,-4.459,-4.526
694.000,31.540727,37.501623,407.401,4591.898,3523.694,3530.250,-188.055,-2513.845,-1401.788,-6.213,-4.459,-4.526
694.100,31.540459,37.499762,407.185,4591.879,3523.442,3530.110,-188.677,-2514.291,-1402.240,-6.213,-4.459,-4.526
694.200,31.540191,37.497901,406.968,4591.860,3523.191,3529.969,-189.298,-2514.737,-1402.693,-6.214,-4.459,-4.527
694.300,31.539923,37.496040,406.751,4591.841,3522.939,3529.829,-189.919,-2515.182,-1403.146,-6.214,-4.459,-4.527
694.400,31.539655,37.494179,406.535,4591.822,3522.688,3529.689,-190.541,-2515.628,-1403.598,-6.215,-4.459,-4.527
694.500,31.539387,37.492318,406.318,4591.803,3522.436,3529.548,-191.162,-2516.074,-1404.051,-6.216,-4.459,-4.527
694.600,31.539119,37.490457,406.101,4591.784,3522.185,3529.408,-191.784,-2516.520,-1404.504,-6.216,-4.459,-4.528
